;match_id;team_id;date_id;result;min;pts;fgm;fga;fgp;tpm;tpa;tpp;ftm;fta;ftp;oreb;dreb;reb;ast;tov;stl;blk;pf
1400;01222023POR;POR;94;L;48;112;37;86;43.0;17;46;37.0;21;25;84.0;11;27;38;24;12;5;7;24
1401;01222023DEN;OKC;94;W;48;101;40;89;44.9;7;26;26.9;14;16;87.5;14;36;50;21;8;4;5;24
1402;01222023PHX;MEM;94;L;48;110;40;92;43.5;11;32;34.4;19;27;70.4;15;37;52;28;20;8;4;22
1403;01222023POR;LAL;94;W;48;121;45;86;52.3;10;30;33.3;21;27;77.8;10;41;51;23;13;5;5;19
1404;01222023MIA;MIA;94;W;48;100;35;80;43.8;8;34;23.5;22;27;81.5;12;30;42;17;22;16;1;14
1405;01222023DAL;DAL;94;L;48;98;35;80;43.8;13;35;37.1;15;26;57.7;12;26;38;15;10;3;3;21
1406;01222023DEN;DEN;94;L;48;99;36;82;43.9;10;28;35.7;17;33;51.5;10;32;42;22;9;7;5;16
1407;01222023TOR;NYK;94;L;48;116;40;82;48.8;18;41;43.9;18;26;69.2;14;33;47;30;17;4;4;24
1408;01222023GSW;BKN;94;W;48;120;43;79;54.4;14;27;51.9;20;31;64.5;9;33;42;30;16;4;7;22
1409;01222023TOR;TOR;94;W;48;125;41;90;45.6;15;34;44.1;28;35;80.0;17;28;45;21;8;12;4;20
1410;01232023CHI;ATL;95;L;48;100;39;85;45.9;10;33;30.3;12;19;63.2;9;34;43;24;19;6;4;14
1411;01232023UTA;UTA;95;W;48;120;41;86;47.7;16;40;40.0;22;26;84.6;9;37;46;25;16;8;4;26
1412;01232023POR;SAS;95;L;48;127;47;90;52.2;13;27;48.1;20;26;76.9;14;26;40;30;15;7;4;18
1413;01232023HOU;HOU;95;W;48;119;44;88;50.0;11;30;36.7;20;30;66.7;12;35;47;24;23;11;5;15
1414;01232023SAC;MEM;95;L;48;100;40;98;40.8;12;36;33.3;8;10;80.0;10;21;31;28;15;14;3;21
1415;01232023CHI;CHI;95;W;48;111;44;95;46.3;11;34;32.4;12;18;66.7;15;32;47;28;11;13;3;20
1416;01232023HOU;MIN;95;L;48;114;41;91;45.1;16;42;38.1;16;22;72.7;12;29;41;19;19;8;7;22
1417;01232023DET;MIL;95;W;48;150;55;98;56.1;23;52;44.2;17;24;70.8;13;37;50;38;19;11;6;27
1418;01232023SAC;SAC;95;W;48;133;49;88;55.7;22;40;55.0;13;14;92.9;10;43;53;37;25;10;5;11
1419;01232023ORL;BOS;95;L;48;98;36;83;43.4;18;46;39.1;8;11;72.7;8;29;37;24;18;5;4;23
1420;01232023ORL;ORL;95;W;48;113;43;84;51.2;11;27;40.7;16;24;66.7;8;32;40;22;11;10;3;12
1421;01232023POR;POR;95;W;48;147;55;92;59.8;20;33;60.6;17;22;77.3;8;28;36;34;10;11;4;16
1422;01232023UTA;CHA;95;L;48;102;38;85;44.7;2;16;12.5;24;34;70.6;11;31;42;22;15;8;7;23
1423;01232023DET;DET;95;L;48;130;43;87;49.4;13;32;40.6;31;40;77.5;11;30;41;26;20;10;3;21
1424;01242023MIA;BOS;96;L;48;95;32;74;43.2;10;32;31.3;21;27;77.8;5;39;44;21;17;5;6;22
1425;01242023DAL;WAS;96;W;48;127;42;83;50.6;11;30;36.7;32;41;78.0;6;35;41;28;11;7;3;22
1426;01242023PHX;CHA;96;L;48;97;39;96;40.6;6;25;24.0;13;18;72.2;10;30;40;19;14;10;5;21
1427;01242023PHX;PHX;96;W;48;128;47;94;50.0;22;39;56.4;12;13;92.3;15;40;55;38;18;3;10;21
1428;01242023IND;CHI;96;L;48;110;43;88;48.9;5;24;20.8;19;25;76.0;11;34;45;19;16;5;5;23
1429;01242023NYK;NYK;96;W;48;105;37;75;49.3;17;33;51.5;14;21;66.7;9;33;42;25;17;4;3;18
1430;01242023NOP;DEN;96;W;48;99;39;80;48.8;11;33;33.3;10;13;76.9;7;27;34;27;12;8;5;20
1431;01242023NYK;CLE;96;L;48;103;40;87;46.0;12;33;36.4;11;16;68.8;10;31;41;29;12;8;4;19
1432;01242023DAL;DAL;96;L;48;126;47;89;52.8;10;30;33.3;22;26;84.6;8;30;38;24;9;6;2;25
1433;01242023NOP;NOP;96;L;48;98;38;85;44.7;5;26;19.2;17;20;85.0;14;29;43;18;16;5;3;14
1434;01242023LAL;LAC;96;W;48;133;51;84;60.7;19;38;50.0;12;15;80.0;7;40;47;25;15;4;9;20
1435;01242023MIA;MIA;96;W;48;98;34;94;36.2;12;33;36.4;18;23;78.3;14;37;51;21;8;7;2;18
1436;01242023LAL;LAL;96;L;48;115;42;95;44.2;16;40;40.0;15;24;62.5;9;23;32;21;7;8;4;13
1437;01242023IND;IND;96;W;48;116;42;99;42.4;10;37;27.0;22;28;78.6;14;31;45;24;8;9;10;21
1438;01252023PHI;PHI;97;W;48;137;42;82;51.2;18;38;47.4;35;36;97.2;11;25;36;26;11;10;4;19
1439;01252023ORL;IND;97;L;48;120;41;85;48.2;15;35;42.9;23;29;79.3;10;22;32;25;17;14;5;20
1440;01252023GSW;GSW;97;W;48;122;43;85;50.6;14;32;43.8;22;28;78.6;14;30;44;33;22;7;5;27
1441;01252023HOU;HOU;97;L;48;103;42;97;43.3;5;28;17.9;14;20;70.0;17;40;57;29;14;5;10;15
1442;01252023OKC;ATL;97;W;48;137;50;84;59.5;11;29;37.9;26;33;78.8;11;35;46;26;17;5;6;16
1443;01252023GSW;MEM;97;L;48;120;42;88;47.7;10;31;32.3;26;37;70.3;11;25;36;26;14;10;3;26
1444;01252023MIL;DEN;97;L;48;99;38;97;39.2;11;34;32.4;12;16;75.0;15;36;51;21;19;9;5;21
1445;01252023MIL;MIL;97;W;48;107;37;78;47.4;13;30;43.3;20;28;71.4;7;42;49;16;23;11;7;15
1446;01252023OKC;OKC;97;L;48;132;53;102;52.0;15;34;44.1;11;16;68.8;12;25;37;31;12;12;2;23
1447;01252023LAL;SAS;97;L;48;104;40;106;37.7;8;34;23.5;16;18;88.9;17;31;48;22;14;11;2;19
1448;01252023POR;POR;97;W;48;134;51;89;57.3;17;36;47.2;15;18;83.3;6;35;41;26;10;9;4;15
1449;01252023HOU;WAS;97;W;48;108;39;98;39.8;12;38;31.6;18;23;78.3;15;33;48;27;8;13;7;16
1450;01252023PHI;BKN;97;L;48;133;49;76;64.5;14;26;53.8;21;27;77.8;6;25;31;29;16;3;4;26
1451;01252023ORL;ORL;97;W;48;126;46;82;56.1;15;28;53.6;19;25;76.0;9;25;34;34;18;8;7;22
1452;01252023SAC;SAC;97;L;48;95;35;73;47.9;13;32;40.6;12;13;92.3;4;30;34;29;19;6;2;12
1453;01252023NOP;MIN;97;W;48;111;40;82;48.8;11;29;37.9;20;28;71.4;4;32;36;23;9;8;5;18
1454;01252023NOP;NOP;97;L;48;102;37;85;43.5;12;38;31.6;16;21;76.2;8;34;42;25;15;4;7;21
1455;01252023LAL;LAL;97;W;48;113;40;90;44.4;10;33;30.3;23;30;76.7;11;45;56;25;20;12;9;13
1456;01252023POR;UTA;97;L;48;124;47;90;52.2;20;41;48.8;10;15;66.7;8;27;35;32;13;5;5;18
1457;01252023SAC;TOR;97;W;48;113;48;97;49.5;12;40;30.0;5;7;71.4;11;30;41;28;10;12;8;17
1458;01262023PHX;DAL;98;W;48;99;33;77;42.9;13;34;38.2;20;28;71.4;7;36;43;20;9;3;3;10
1459;01262023HOU;HOU;98;L;48;95;39;76;51.3;5;21;23.8;12;20;60.0;10;36;46;24;22;5;6;20
1460;01262023HOU;CLE;98;W;48;113;40;87;46.0;15;36;41.7;18;22;81.8;11;25;36;29;10;12;4;16
1461;01262023PHX;PHX;98;L;48;95;35;86;40.7;13;32;40.6;12;16;75.0;13;37;50;24;9;4;6;21
1462;01262023BOS;NYK;98;W;53;120;44;96;45.8;13;38;34.2;19;23;82.6;10;40;50;17;10;5;5;20
1463;01262023CHA;CHI;98;L;48;96;37;91;40.7;4;25;16.0;18;22;81.8;7;36;43;16;13;8;2;20
1464;01262023CHA;CHA;98;W;48;111;39;84;46.4;7;32;21.9;26;31;83.9;6;46;52;24;16;8;5;19
1465;01262023LAC;LAC;98;W;48;138;52;89;58.4;18;38;47.4;16;21;76.2;6;31;37;26;5;9;9;21
1466;01262023BKN;DET;98;W;48;130;48;95;50.5;11;27;40.7;23;26;88.5;15;33;48;27;11;12;5;22
1467;01262023LAC;SAS;98;L;48;100;37;82;45.1;8;24;33.3;18;28;64.3;11;31;42;24;14;2;1;18
1468;01262023BOS;BOS;98;L;53;117;41;100;41.0;16;46;34.8;19;23;82.6;15;39;54;22;13;4;4;19
1469;01262023BKN;BKN;98;L;48;122;43;94;45.7;13;38;34.2;23;27;85.2;15;25;40;24;16;5;6;23
1470;01272023MIN;MEM;99;L;48;100;38;93;40.9;8;33;24.2;16;19;84.2;15;32;47;22;21;14;2;12
1471;01272023MIN;MIN;99;W;48;111;44;86;51.2;13;35;37.1;10;15;66.7;9;36;45;31;20;12;6;19
1472;01272023IND;MIL;99;W;48;141;52;98;53.1;18;43;41.9;19;31;61.3;14;36;50;32;16;11;3;20
1473;01272023MIA;ORL;99;L;48;105;33;69;47.8;12;34;35.3;27;32;84.4;2;38;40;21;20;5;3;23
1474;01272023IND;IND;99;L;48;131;49;89;55.1;13;33;39.4;20;28;71.4;5;33;38;22;13;10;4;24
1475;01272023GSW;GSW;99;W;48;129;50;90;55.6;18;43;41.9;11;15;73.3;5;38;43;40;14;5;1;18
1476;01272023OKC;OKC;99;W;48;112;40;76;52.6;10;18;55.6;22;25;88.0;10;36;46;19;15;5;2;17
1477;01272023OKC;CLE;99;L;48;100;39;88;44.3;8;29;27.6;14;18;77.8;11;26;37;27;10;9;5;21
1478;01272023GSW;TOR;99;L;48;117;46;101;45.5;12;33;36.4;13;21;61.9;14;32;46;24;10;5;4;17
1479;01272023MIA;MIA;99;W;48;110;39;85;45.9;10;33;30.3;22;26;84.6;5;32;37;28;11;9;3;19
1480;01282023BOS;BOS;100;W;53;125;39;84;46.4;13;40;32.5;34;39;87.2;7;39;46;18;12;8;9;22
1481;01282023DET;DET;100;L;48;114;38;83;45.8;14;38;36.8;24;31;77.4;8;27;35;23;16;10;5;25
1482;01282023ATL;LAC;100;W;48;120;42;80;52.5;19;39;48.7;17;19;89.5;6;31;37;25;14;5;5;15
1483;01282023SAS;PHX;100;W;53;128;50;103;48.5;8;24;33.3;20;26;76.9;17;35;52;31;9;7;6;19
1484;01282023DET;HOU;100;W;48;117;44;92;47.8;8;27;29.6;21;27;77.8;16;32;48;20;17;8;4;20
1485;01282023NOP;WAS;100;W;48;113;40;88;45.5;11;36;30.6;22;29;75.9;13;40;53;18;18;5;8;17
1486;01282023MIN;SAC;100;L;48;110;37;82;45.1;9;33;27.3;27;36;75.0;10;26;36;23;9;5;0;21
1487;01282023BKN;BKN;100;W;48;122;46;87;52.9;22;40;55.0;8;14;57.1;9;26;35;31;9;5;3;17
1488;01282023NOP;NOP;100;L;48;103;39;92;42.4;8;29;27.6;17;19;89.5;8;34;42;21;10;9;8;26
1489;01282023ORL;CHI;100;W;48;128;48;81;59.3;16;35;45.7;16;19;84.2;4;34;38;30;12;5;6;22
1490;01282023MIN;MIN;100;W;48;117;42;80;52.5;17;37;45.9;16;21;76.2;9;35;44;25;20;5;2;26
1491;01282023ORL;ORL;100;L;48;109;41;83;49.4;10;28;35.7;17;24;70.8;6;30;36;29;13;5;0;18
1492;01282023UTA;DAL;100;L;48;100;35;80;43.8;18;46;39.1;12;17;70.6;7;24;31;26;14;7;3;18
1493;01282023PHI;DEN;100;L;48;119;44;81;54.3;14;34;41.2;17;20;85.0;6;30;36;28;14;6;6;14
1494;01282023PHI;PHI;100;W;48;126;46;89;51.7;18;35;51.4;16;24;66.7;12;27;39;31;11;10;2;15
1495;01282023BKN;NYK;100;L;48;115;45;88;51.1;10;28;35.7;15;19;78.9;14;31;45;19;11;4;4;14
1496;01282023POR;TOR;100;W;48;123;48;92;52.2;10;30;33.3;17;18;94.4;15;30;45;24;8;6;3;18
1497;01282023UTA;UTA;100;W;48;108;39;82;47.6;13;36;36.1;17;24;70.8;13;36;49;26;17;9;6;23
1498;01282023BOS;LAL;100;L;53;121;47;105;44.8;12;42;28.6;15;20;75.0;11;36;47;30;12;4;0;23
1499;01282023POR;POR;100;L;48;105;40;76;52.6;7;24;29.2;18;23;78.3;3;24;27;18;12;3;6;16
1500;01282023SAS;SAS;100;L;53;118;48;109;44.0;10;29;34.5;12;17;70.6;17;36;53;32;13;6;4;20
1501;01282023ATL;ATL;100;L;48;113;45;95;47.4;7;27;25.9;16;20;80.0;15;32;47;24;9;12;2;18
1502;01292023CHA;MIA;101;L;48;117;45;93;48.4;10;31;32.3;17;23;73.9;10;26;36;26;11;11;0;17
1503;01292023CLE;LAC;101;L;48;99;37;89;41.6;2;19;10.5;23;27;85.2;15;30;45;17;15;6;0;19
1504;01292023CLE;CLE;101;W;48;122;44;78;56.4;20;33;60.6;14;19;73.7;4;31;35;35;13;9;7;23
1505;01292023MIL;NOP;101;L;48;110;41;93;44.1;13;34;38.2;15;21;71.4;8;30;38;25;12;7;3;20
1506;01292023MEM;IND;101;L;48;100;36;79;45.6;9;32;28.1;19;21;90.5;11;27;38;21;18;4;6;22
1507;01292023MEM;MEM;101;W;48;112;43;89;48.3;9;37;24.3;17;22;77.3;15;26;41;29;9;10;8;21
1508;01292023MIL;MIL;101;W;48;135;53;96;55.2;17;43;39.5;12;20;60.0;12;45;57;27;12;7;4;18
1509;01292023CHA;CHA;101;W;48;122;45;83;54.2;15;40;37.5;17;22;77.3;11;36;47;25;19;6;3;18
1510;01302023POR;ATL;102;L;48;125;44;94;46.8;13;30;43.3;24;30;80.0;17;28;45;26;7;5;0;21
1511;01302023PHX;PHX;102;W;48;114;43;87;49.4;11;28;39.3;17;21;81.0;13;29;42;28;12;10;4;16
1512;01302023MIN;SAC;102;W;53;118;47;99;47.5;9;30;30.0;15;22;68.2;10;40;50;20;12;15;3;21
1513;01302023PHI;PHI;102;L;48;109;40;85;47.1;11;30;36.7;18;23;78.3;8;37;45;28;19;8;3;25
1514;01302023DAL;DET;102;L;48;105;36;79;45.6;14;39;35.9;19;27;70.4;9;31;40;18;14;9;6;31
1515;01302023BKN;LAL;102;L;48;104;35;89;39.3;11;29;37.9;23;37;62.2;16;37;53;24;14;1;3;16
1516;01302023OKC;GSW;102;W;48;128;46;90;51.1;20;47;42.6;16;20;80.0;6;38;44;37;15;9;4;18
1517;01302023SAS;SAS;102;L;48;106;42;97;43.3;7;29;24.1;15;23;65.2;14;29;43;26;10;6;6;20
1518;01302023BKN;BKN;102;W;48;121;45;95;47.4;16;41;39.0;15;19;78.9;12;38;50;24;11;8;9;25
1519;01302023MIN;MIN;102;L;53;111;43;92;46.7;12;39;30.8;13;25;52.0;8;41;49;26;18;7;3;16
1520;01302023POR;POR;102;W;48;129;43;79;54.4;19;40;47.5;24;27;88.9;3;29;32;24;8;2;7;21
1521;01302023PHI;ORL;102;W;48;119;42;99;42.4;11;29;37.9;24;30;80.0;15;35;50;23;10;11;6;16
1522;01302023OKC;OKC;102;L;48;120;46;93;49.5;11;24;45.8;17;20;85.0;8;35;43;23;17;10;4;18
1523;01302023DAL;DAL;102;W;48;111;39;79;49.4;10;34;29.4;23;33;69.7;9;31;40;17;11;6;1;18
1524;01302023SAS;WAS;102;W;48;127;48;86;55.8;16;30;53.3;15;17;88.2;5;40;45;32;14;7;8;19
1525;01302023PHX;TOR;102;L;48;106;40;89;44.9;9;33;27.3;17;19;89.5;16;28;44;19;14;9;4;19
1526;01312023DEN;DEN;103;W;48;122;43;87;49.4;16;36;44.4;20;24;83.3;10;34;44;33;18;7;3;21
1527;01312023CLE;CLE;103;L;48;97;40;83;48.2;11;40;27.5;6;12;50.0;5;34;39;32;13;9;6;20
1528;01312023MIL;MIL;103;W;48;124;43;105;41.0;15;44;34.1;23;27;85.2;16;50;66;18;12;7;8;21
1529;01312023DEN;NOP;103;L;48;113;42;85;49.4;8;27;29.6;21;25;84.0;8;28;36;28;15;13;2;24
1530;01312023MIL;CHA;103;L;48;115;42;111;37.8;11;39;28.2;20;26;76.9;18;44;62;27;11;6;6;24
1531;01312023CLE;MIA;103;W;48;100;34;78;43.6;14;31;45.2;18;25;72.0;9;36;45;21;15;7;3;17
1532;01312023NYK;NYK;103;L;53;123;44;98;44.9;7;34;20.6;28;32;87.5;13;32;45;27;9;6;3;24
1533;01312023CHI;LAC;103;W;48;108;37;93;39.8;12;44;27.3;22;26;84.6;11;33;44;24;8;15;6;16
1534;01312023CHI;CHI;103;L;48;103;38;77;49.4;12;24;50.0;15;21;71.4;6;45;51;26;20;6;6;19
1535;01312023NYK;LAL;103;W;53;129;48;93;51.6;11;33;33.3;22;31;71.0;11;33;44;29;14;6;1;23
1536;02012023MIN;MIN;104;W;53;119;46;106;43.4;14;50;28.0;13;24;54.2;10;43;53;26;11;5;7;23
1537;02012023MIN;GSW;104;L;53;114;38;91;41.8;11;35;31.4;27;34;79.4;9;49;58;21;17;7;4;24
1538;02012023PHX;ATL;104;W;48;132;52;91;57.1;19;33;57.6;9;11;81.8;6;39;45;32;12;6;5;24
1539;02012023UTA;TOR;104;L;48;128;50;110;45.5;10;23;43.5;18;26;69.2;25;27;52;27;8;11;2;22
1540;02012023PHX;PHX;104;L;48;100;35;86;40.7;4;28;14.3;26;31;83.9;12;32;44;22;16;8;4;13
1541;02012023UTA;UTA;104;W;48;131;44;83;53.0;17;47;36.2;26;30;86.7;13;36;49;29;16;3;11;17
1542;02012023PHI;PHI;104;W;48;105;34;78;43.6;14;35;40.0;23;26;88.5;7;36;43;27;19;7;4;24
1543;02012023MEM;MEM;104;L;48;112;41;87;47.1;9;37;24.3;21;28;75.0;12;32;44;28;13;8;7;22
1544;02012023SAS;SAS;104;L;48;109;48;88;54.5;8;24;33.3;5;7;71.4;8;32;40;30;18;5;1;17
1545;02012023HOU;OKC;104;L;48;106;38;103;36.9;12;43;27.9;18;22;81.8;24;28;52;22;10;11;6;23
1546;02012023SAS;SAC;104;W;48;119;48;90;53.3;8;27;29.6;15;19;78.9;6;28;34;25;10;10;3;13
1547;02012023BOS;BKN;104;L;48;96;36;88;40.9;9;39;23.1;15;18;83.3;5;27;32;19;7;8;1;12
1548;02012023MEM;POR;104;W;48;122;41;87;47.1;14;36;38.9;26;27;96.3;9;32;41;24;13;3;5;22
1549;02012023PHI;ORL;104;L;48;94;33;87;37.9;6;38;15.8;22;29;75.9;12;34;46;12;15;10;4;21
1550;02012023HOU;HOU;104;W;48;112;41;94;43.6;7;23;30.4;23;31;74.2;24;41;65;20;18;6;12;20
1551;02012023BOS;BOS;104;W;48;139;53;92;57.6;26;54;48.1;7;10;70.0;11;46;57;28;12;4;4;13
1552;02022023MIL;LAC;105;L;48;105;39;95;41.1;13;36;36.1;14;20;70.0;9;40;49;15;7;8;4;22
1553;02022023NYK;NYK;105;W;48;106;40;83;48.2;12;36;33.3;14;18;77.8;11;33;44;25;18;8;0;17
1554;02022023DEN;GSW;105;L;48;117;43;85;50.6;19;38;50.0;12;19;63.2;10;32;42;25;17;4;4;23
1555;02022023CHI;CHA;105;L;48;98;39;93;41.9;7;35;20.0;13;14;92.9;16;29;45;19;15;6;4;15
1556;02022023DAL;DAL;105;W;48;111;37;85;43.5;14;41;34.1;23;29;79.3;6;30;36;16;8;10;3;24
1557;02022023CHI;CHI;105;W;48;114;41;79;51.9;11;28;39.3;21;26;80.8;8;32;40;24;14;9;3;18
1558;02022023DEN;DEN;105;W;48;134;51;90;56.7;16;35;45.7;16;21;76.2;7;31;38;35;13;10;2;19
1559;02022023MIL;MIL;105;W;48;106;39;90;43.3;9;37;24.3;19;27;70.4;8;45;53;16;10;2;0;17
1560;02022023NYK;MIA;105;L;48;104;39;87;44.8;13;36;36.1;13;16;81.3;9;24;33;24;11;8;3;15
1561;02022023CLE;MEM;105;L;48;113;41;87;47.1;10;23;43.5;21;22;95.5;11;33;44;22;18;8;5;23
1562;02022023DAL;NOP;105;L;48;106;42;84;50.0;5;20;25.0;17;21;81.0;12;38;50;27;17;6;5;26
1563;02022023IND;IND;105;L;48;111;45;93;48.4;16;41;39.0;5;6;83.3;6;40;46;30;16;8;6;21
1564;02022023CLE;CLE;105;W;48;128;49;91;53.8;14;29;48.3;16;22;72.7;9;32;41;33;16;12;7;17
1565;02022023IND;LAL;105;W;48;112;42;92;45.7;6;22;27.3;22;31;71.0;13;38;51;29;13;8;5;10
1566;02032023IND;SAC;106;L;48;104;37;86;43.0;13;38;34.2;17;20;85.0;11;38;49;24;20;6;5;15
1567;02032023BOS;BOS;106;L;48;94;29;75;38.7;10;38;26.3;26;31;83.9;3;40;43;18;15;5;3;21
1568;02032023UTA;ATL;106;W;48;115;44;95;46.3;10;37;27.0;17;23;73.9;14;38;52;28;9;8;5;18
1569;02032023UTA;UTA;106;L;48;108;41;91;45.1;13;44;29.5;13;18;72.2;13;37;50;20;15;4;2;22
1570;02032023WAS;POR;106;W;48;124;43;88;48.9;17;41;41.5;21;23;91.3;11;27;38;25;7;5;2;17
1571;02032023WAS;WAS;106;L;48;116;42;84;50.0;12;33;36.4;20;22;90.9;9;32;41;27;11;4;3;19
1572;02032023SAS;SAS;106;L;48;125;52;89;58.4;7;21;33.3;14;15;93.3;9;26;35;32;18;8;0;25
1573;02032023SAS;PHI;106;W;48;137;46;87;52.9;13;27;48.1;32;41;78.0;14;25;39;28;11;11;3;13
1574;02032023DET;CHA;106;L;48;112;40;90;44.4;9;34;26.5;23;30;76.7;8;29;37;22;14;16;2;20
1575;02032023HOU;TOR;106;W;48;117;41;90;45.6;15;39;38.5;20;27;74.1;13;30;43;21;9;9;7;25
1576;02032023MIN;MIN;106;L;48;120;40;87;46.0;16;44;36.4;24;28;85.7;12;29;41;21;20;7;7;27
1577;02032023BOS;PHX;106;W;48;106;41;95;43.2;12;32;37.5;12;14;85.7;10;43;53;28;9;6;6;22
1578;02032023DET;DET;106;W;48;118;44;86;51.2;14;32;43.8;16;23;69.6;12;39;51;27;23;7;3;22
1579;02032023HOU;HOU;106;L;48;111;40;80;50.0;7;21;33.3;24;33;72.7;6;34;40;22;13;5;4;26
1580;02032023IND;IND;106;W;48;107;40;89;44.9;17;41;41.5;10;14;71.4;9;38;47;28;18;13;5;18
1581;02032023MIN;ORL;106;W;48;127;45;85;52.9;12;23;52.2;25;38;65.8;13;29;42;23;17;11;3;24
1582;02042023DEN;DEN;107;W;48;128;48;95;50.5;15;38;39.5;17;20;85.0;12;36;48;32;13;14;6;15
1583;02042023NYK;LAC;107;W;53;134;44;92;47.8;16;37;43.2;30;35;85.7;9;37;46;24;13;8;4;20
1584;02042023BKN;WAS;107;L;48;123;39;81;48.1;13;28;46.4;32;41;78.0;6;33;39;22;16;10;3;21
1585;02042023BKN;BKN;107;W;48;125;43;86;50.0;14;33;42.4;25;28;89.3;10;29;39;21;15;4;10;28
1586;02042023MIL;MIA;107;L;48;115;45;101;44.6;8;31;25.8;17;21;81.0;13;31;44;23;7;9;2;23
1587;02042023NOP;NOP;107;W;48;131;52;100;52.0;9;30;30.0;18;20;90.0;14;34;48;28;11;6;0;22
1588;02042023CHI;CHI;107;W;48;129;48;80;60.0;12;26;46.2;21;25;84.0;6;35;41;32;12;6;3;19
1589;02042023MIL;MIL;107;W;48;123;46;88;52.3;14;40;35.0;17;28;60.7;10;41;51;23;12;6;4;14
1590;02042023GSW;GSW;107;W;48;119;45;82;54.9;14;35;40.0;15;19;78.9;5;33;38;33;14;6;5;24
1591;02042023OKC;HOU;107;L;48;121;45;89;50.6;10;30;33.3;21;27;77.8;9;25;34;29;16;4;8;18
1592;02042023GSW;DAL;107;L;48;113;39;85;45.9;14;40;35.0;21;27;77.8;10;29;39;22;14;9;1;18
1593;02042023CHI;POR;107;L;48;121;44;87;50.6;14;43;32.6;19;21;90.5;7;26;33;22;9;3;3;19
1594;02042023OKC;OKC;107;W;48;153;56;97;57.7;21;46;45.7;20;23;87.0;9;33;42;39;9;11;6;19
1595;02042023DET;DET;107;L;48;100;35;81;43.2;16;42;38.1;14;22;63.6;9;21;30;23;16;8;2;27
1596;02042023DET;PHX;107;W;48;116;42;75;56.0;11;23;47.8;21;31;67.7;10;36;46;34;17;10;2;23
1597;02042023NOP;LAL;107;L;48;126;45;94;47.9;11;32;34.4;25;33;75.8;13;31;44;30;9;4;3;20
1598;02042023DEN;ATL;107;L;48;108;44;91;48.4;6;20;30.0;14;17;82.4;10;33;43;26;16;7;7;18
1599;02042023NYK;NYK;107;L;53;128;45;94;47.9;18;40;45.0;20;26;76.9;10;36;46;30;10;6;3;30
1600;02052023NOP;SAC;108;L;48;104;35;82;42.7;11;42;26.2;23;27;85.2;11;27;38;23;15;5;5;22
1601;02052023NOP;NOP;108;W;48;136;48;85;56.5;14;26;53.8;26;34;76.5;12;36;48;26;11;11;3;23
1602;02052023CHA;CHA;108;L;48;113;45;83;54.2;12;33;36.4;11;23;47.8;8;31;39;28;15;8;6;23
1603;02052023IND;IND;108;L;48;103;40;92;43.5;8;32;25.0;15;22;68.2;12;30;42;28;13;3;6;20
1604;02052023MEM;MEM;108;L;48;103;38;78;48.7;10;27;37.0;17;23;73.9;8;36;44;25;20;10;9;16
1605;02052023NYK;NYK;108;W;48;108;34;79;43.0;12;36;33.3;28;39;71.8;14;35;49;21;12;5;1;28
1606;02052023NYK;PHI;108;L;48;97;30;74;40.5;7;25;28.0;30;36;83.3;8;36;44;23;12;4;4;23
1607;02052023IND;CLE;108;W;48;122;46;88;52.3;15;37;40.5;15;16;93.8;8;38;46;33;13;7;5;20
1608;02052023MEM;TOR;108;W;48;106;44;101;43.6;11;36;30.6;7;12;58.3;11;31;42;24;11;11;3;16
1609;02052023MIN;MIN;108;W;48;128;48;87;55.2;10;27;37.0;22;30;73.3;5;29;34;33;11;7;3;23
1610;02052023MIN;DEN;108;L;48;98;34;71;47.9;6;25;24.0;24;31;77.4;3;34;37;19;22;6;5;23
1611;02052023CHA;ORL;108;W;48;119;42;91;46.2;8;23;34.8;27;30;90.0;18;34;52;25;12;6;2;18
1612;02062023HOU;HOU;109;L;48;120;44;88;50.0;13;32;40.6;19;24;79.2;11;28;39;27;14;5;4;15
1613;02062023WAS;CLE;109;W;48;114;44;78;56.4;12;29;41.4;14;20;70.0;7;36;43;26;17;9;6;15
1614;02062023UTA;UTA;109;L;48;111;41;87;47.1;6;31;19.4;23;26;88.5;10;27;37;21;13;4;4;23
1615;02062023BKN;LAC;109;W;48;124;44;92;47.8;12;30;40.0;24;30;80.0;11;35;46;20;9;11;5;19
1616;02062023CHI;SAS;109;L;48;104;40;90;44.4;8;26;30.8;16;17;94.1;6;32;38;25;18;7;3;23
1617;02062023BKN;BKN;109;L;48;116;41;84;48.8;16;31;51.6;18;22;81.8;8;34;42;21;16;4;5;26
1618;02062023POR;MIL;109;W;48;127;47;87;54.0;16;42;38.1;17;21;81.0;7;48;55;27;16;4;2;27
1619;02062023DET;BOS;109;W;48;111;39;83;47.0;16;37;43.2;17;21;81.0;10;41;51;25;12;2;5;22
1620;02062023GSW;OKC;109;L;48;114;44;91;48.4;11;32;34.4;15;21;71.4;7;29;36;21;11;8;3;10
1621;02062023HOU;SAC;109;W;48;140;52;89;58.4;21;41;51.2;15;18;83.3;7;28;35;38;10;9;5;22
1622;02062023GSW;GSW;109;W;48;141;56;97;57.7;26;50;52.0;3;7;42.9;11;34;45;43;16;6;3;17
1623;02062023POR;POR;109;L;48;108;37;91;40.7;9;36;25.0;25;29;86.2;1;27;28;23;9;5;2;20
1624;02062023DET;DET;109;L;48;99;37;87;42.5;9;33;27.3;16;21;76.2;9;33;42;22;9;9;6;20
